cpu_s,cv,expected_overtime_min,fitness,instance,loader_release_rule,max_decision_time_s,mean_cmax_min,mean_decision_time_s,mean_loader_utilization,mean_n_reoptimizations,mean_pad_dump_utilization,mean_pad_fine_tons,mean_plant_dump_utilization,mean_plant_fine_tons,mean_truck_wait_min,method,prob_finish_within_shift,prob_pad_target,prob_plant_target,replications,rollout_seed,sd_cmax_min,search_fitness,simulation_seed,tsi_evaluations,tsi_seed
0.4072954000439495,0.1,0.0,686.102943938239,I01,,,686.102943938239,,,,,235.95,,865.975,,SimTSI-MC,1.0,1.0,1.0,3,,0.24838657010025295,685.9341765233169,500000,2,12345
0.004074800061061978,0.1,0.0,686.102943938239,I01,,,686.102943938239,,0.0104185653095129,,0.0029970110936019833,,0.003013260138991866,,0.0,SimTSI-DES,1.0,1.0,1.0,3,,0.24838657010025295,685.9341765233169,500000,2,12345
0.004408600041642785,0.1,0.0,,I01,,0.0,686.102943938239,0.0,0.0104185653095129,0,,,,,0.0,DynSimTSI-DES,1.0,1.0,1.0,3,900000,0.24838657010025295,,500000,,12345
0.17240969999693334,0.2,0.0,1045.0479689348556,I02,load_only,,830.5479689348557,,,,,0,,865.9751,,SimTSI-MC,1.0,0.0,1.0,3,,1.4096154971986021,1044.0521788709732,500000,83,12345
0.1857932999264449,0.2,0.0,1045.0479689348556,I02,,,830.5479689348557,,0.009018945179631081,,0.0,,0.009941850802541358,,0.0,SimTSI-DES,1.0,0.0,1.0,3,,1.4096154971986021,1044.0521788709732,500000,87,12345
0.14637090009637177,0.2,0.0,,I02,,0.0,830.5479689348557,0.0,0.009018945179631081,0,,,,,0.0,DynSimTSI-DES,1.0,0.0,1.0,3,900000,1.4096154971986021,,500000,,12345
